,name,city,latitude,longitude,zipcode,ethnicity,price,rating
1031,Tamsung Thai Street Eats,Atlanta,33.84296,-84.37942,30305,thai,$$,4.5
1032,Top Spice,Atlanta,33.8133641942674,-84.3100500804954,30329,thai,$$,4.0
1033,Ocean Wave By Harry And Sons,Atlanta,33.7769336,-84.352722,30306,thai,$$,4.0
1034,26 Thai Kitchen & Bar at Midtown,Atlanta,33.77702,-84.38313,30308,thai,$$,4.5
1035,Nan Thai Fine Dining,Atlanta,33.7916352,-84.3893652,30309,thai,$$$,4.0
1036,Lucky Thai,Atlanta,33.82799,-84.32658,30329,thai,$$,4.5
1037,Mali Restaurant,Atlanta,33.7874551,-84.3557158,30306,thai,$$,4.0
1038,Sri Thai Kitchen & Sushi Bar - Atlanta,Atlanta,33.79340960972284,-84.39776594339817,30363,thai,N/A,4.5
1039,Chai Yo Modern Thai,Atlanta,33.839136,-84.38111,30305,thai,$$,4.0
1040,Krungthep Tea Time - Midtown Atlanta,Atlanta,33.79589,-84.41406,30318,thai,N/A,5.0
1041,Su's Chinese Cuisine,Atlanta,33.7963896243025,-84.371042422091,30324,thai,$$,3.0
1042,Grand China Restaurant,Atlanta,33.8362756,-84.3817358,30305,thai,$$,4.0
1043,Rain,Atlanta,33.8188619999951,-84.3496381833282,30324,thai,$$,3.5
1044,Surin of Thailand,Atlanta,33.776623,-84.352688,30306,thai,$$,3.5
1045,Spoon Eastside,Atlanta,33.7336820661296,-84.349863992146,30316,thai,$$,4.0
1046,Top Spice,Atlanta,33.79593,-84.369,30324,thai,$$,3.5
1047,Canton Buddha,Atlanta,33.8343211937348,-84.3836943412782,30305,thai,$$,3.0
1048,Talat Market,Atlanta,33.731809,-84.383981,30315,thai,$$,4.5
1049,Tin Drum Asian Kitchen - Lindbergh Plaza,Atlanta,33.82569086,-84.36484507,30324,thai,$,3.0
1050,Thai Chili,Atlanta,33.8171798,-84.3349987,30329,thai,$$,3.5
1051,Kobe Steakhouse,Atlanta,33.845614,-84.257043,30345,thai,$$,3.5
1052,Noodle Cafe,Atlanta,33.760408,-84.386318,30303,thai,$,3.5
1053,Satto Thai & Sushi Bar,Atlanta,33.7732583,-84.4041507,30318,thai,$$,3.5
1054,Tin Drum Asian Kitchen - Decatur,Atlanta,33.7931143,-84.2843716,30033,thai,N/A,4.0
1055,Annie's Thai Castle,Atlanta,33.842448,-84.378296,30305,thai,$$,3.5
1056,EAV Thai & Sushi,Atlanta,33.7411600343218,-84.3466898023248,30316,thai,$$,3.5
1057,Tin Drum Asian Kitchen - Georgia Tech,Atlanta,33.7767118,-84.3897976,30308,thai,$,3.0
1058,Saigon Cafe,Atlanta,33.791335,-84.30575,30033,thai,$$,3.5
1059,Lucky Buddha,Atlanta,33.7816549,-84.4045299,30318,thai,$,2.0
1060,Bangkok Bold Thai Asian Fusion Kitchen,Atlanta,33.79589,-84.41406,30318,thai,N/A,4.5
1061,Tin Drum Asian Kitchen - The Village at Druid Hills,Atlanta,33.82847419,-84.32893917,30329,thai,$,3.0
1062,New Dragon Chinese & Thai,Atlanta,33.8109817504883,-84.4257431030273,30318,thai,$,3.0
1063,Thai 5 and Sushi Bar,Atlanta,33.7649208,-84.3500315,30307,thai,$$,3.5
1064,Top Spice Thai and Malaysian Cuisine,Atlanta,33.8809718892957,-84.4583042956314,30339,thai,$$,3.5
1065,Bangkok Thyme,Atlanta,33.89016,-84.38077,30342,thai,$$,3.5
1066,Surin of Thailand,Atlanta,33.77684,-84.35308,30306,thai,N/A,3.5
1067,Tubtim Siam,Atlanta,33.905087,-84.484654,30067,thai,N/A,4.5
1068,Tin Drum Asian Kitchen - Sandy Springs,Atlanta,33.914944,-84.380185,30328,thai,$,3.5
1069,I Love Thai,Atlanta,33.741092,-84.346748,30316,thai,N/A,5.0
1070,Siam Thai Restaurant,Atlanta,33.77438,-84.29589,30033,thai,$$,3.5
1071,Red Elephant,Atlanta,33.90428,-84.465887,30067,thai,$$,3.5
1072,Siam Square Thai Cuisine,Atlanta,33.8985341837706,-84.4959391392174,30080,thai,$$,4.0
1073,Mint Chinese & Thai,Atlanta,33.8673959,-84.3093251,30341,thai,$$,3.5
1074,Thai Diner,Atlanta,33.872232,-84.457747,30339,thai,$$,3.5
1075,L'Thai Organic Cuisine & Wine Bar - Smyrna,Atlanta,33.843389,-84.490469,30080,thai,$$,3.5
1076,Hunan Dragon 3,Atlanta,33.789815,-84.307892,30030,thai,$,3.0
1077,Northlake Thai Cuisine,Atlanta,33.8432717097841,-84.256375618279,30084,thai,$$,3.5
1078,Saigon Cafe - Cumberland,Atlanta,33.8870397386265,-84.4755952779047,30080,thai,$$,3.5
1079,Thai Cafe,Atlanta,33.8796596237358,-84.4676639271915,30339,thai,N/A,2.5
1080,T1 Bento,Atlanta,33.907766,-84.289732,30341,thai,$,4.0
1081,Tin Drum Asian Kitchen - Akers Mill Square,Atlanta,33.88280418,-84.46203338,30339,thai,$,2.5
1082,ThaiPointe,Atlanta,33.89351,-84.2843,30341,thai,N/A,1.0
